SERVICE;PROTOCOL;DIR;SRC;SRCPORT;DEST;DESTPORT;STATE;AGE;EXP;PKTS;BYTES
HTTP;TCP;In;10.100.22.25;49403;192.16.58.8;80;FIN_WAIT_2:FIN_WAIT_2;00:03:27;00:00:00;36;4093
HTTP;TCP;Out;177.200.93.126;11671;192.16.58.8;80;FIN_WAIT_2:FIN_WAIT_2;00:03:27;00:00:00;36;4093
HTTPS;TCP;In;192.168.196.35;37484;143.92.85.2;443;FIN_WAIT_2:ESTABLISHED;00:03:25;00:11:51;36;19517
HTTPS;TCP;Out;177.200.93.126;22995;143.92.85.2;443;ESTABLISHED:FIN_WAIT_2;00:03:25;00:11:51;36;19517
HTTPS;TCP;In;192.168.84.235;33092;54.197.123.198;443;ESTABLISHED:ESTABLISHED;05:24:26;18:36:59;36;9521
HTTPS;TCP;Out;177.200.93.126;58612;54.197.123.198;443;ESTABLISHED:ESTABLISHED;05:24:26;18:36:59;36;9521
HTTPS;TCP;In;192.168.180.102;50075;168.138.140.107;443;FIN_WAIT_2:ESTABLISHED;00:06:37;00:09:34;36;12929
HTTPS;TCP;Out;201.65.78.233;51436;168.138.140.107;443;ESTABLISHED:FIN_WAIT_2;00:06:37;00:09:34;36;12929
HTTPS;TCP;In;192.168.196.14;49442;8.214.70.214;443;FIN_WAIT_2:ESTABLISHED;00:08:07;00:07:20;36;12605
HTTPS;TCP;Out;177.200.93.126;53285;8.214.70.214;443;ESTABLISHED:FIN_WAIT_2;00:08:07;00:07:20;36;12605
HTTP;TCP;In;192.168.180.63;47516;23.67.77.107;80;ESTABLISHED:ESTABLISHED;00:06:43;23:53:17;36;24366
HTTP;TCP;Out;177.200.93.126;44434;23.67.77.107;80;ESTABLISHED:ESTABLISHED;00:06:43;23:53:17;36;24366
HTTPS;TCP;In;192.168.90.218;42501;216.239.36.131;443;CLOSING:ESTABLISHED;00:13:25;00:03:58;36;15092
HTTPS;TCP;Out;177.200.93.126;48359;216.239.36.131;443;ESTABLISHED:CLOSING;00:13:25;00:03:58;36;15092
HTTPS;TCP;In;192.168.88.35;36848;8.8.4.4;443;FIN_WAIT_2:ESTABLISHED;00:11:27;00:07:34;36;11514
HTTPS;TCP;Out;177.200.93.126;41929;8.8.4.4;443;ESTABLISHED:FIN_WAIT_2;00:11:27;00:07:34;36;11514
HTTPS;TCP;In;192.168.195.102;49644;142.251.132.74;443;TIME_WAIT:TIME_WAIT;00:15:42;00:01:21;36;10315
HTTPS;TCP;Out;177.200.93.126;19051;142.251.132.74;443;TIME_WAIT:TIME_WAIT;00:15:42;00:01:21;36;10315
HTTPS;TCP;In;192.168.196.36;49860;23.67.77.88;443;TIME_WAIT:TIME_WAIT;00:01:41;00:00:11;36;7627
HTTPS;TCP;Out;177.200.93.126;23584;23.67.77.88;443;TIME_WAIT:TIME_WAIT;00:01:41;00:00:11;36;7627
HTTPS;TCP;In;192.168.180.114;53910;168.138.140.107;443;FIN_WAIT_2:ESTABLISHED;00:11:39;00:04:32;36;13553
HTTPS;TCP;Out;201.65.78.233;15010;168.138.140.107;443;ESTABLISHED:FIN_WAIT_2;00:11:39;00:04:32;36;13553
HTTPS;TCP;In;192.168.88.35;32836;104.88.205.192;443;CLOSING:ESTABLISHED;00:13:39;00:06:24;36;13265
HTTPS;TCP;Out;177.200.93.126;44834;104.88.205.192;443;ESTABLISHED:CLOSING;00:13:39;00:06:24;36;13265
HTTPS;TCP;In;192.168.180.14;56176;23.52.116.32;443;TIME_WAIT:TIME_WAIT;00:01:05;00:00:56;36;11529
HTTPS;TCP;Out;177.200.93.126;30868;23.52.116.32;443;TIME_WAIT:TIME_WAIT;00:01:05;00:00:56;36;11529
HTTPS;TCP;In;192.168.188.189;37908;177.53.92.73;443;FIN_WAIT_2:FIN_WAIT_2;00:01:05;00:00:27;36;20479
HTTPS;TCP;Out;177.200.93.126;34462;177.53.92.73;443;FIN_WAIT_2:FIN_WAIT_2;00:01:05;00:00:27;36;20479
HTTPS;TCP;In;192.168.88.35;40262;104.17.201.204;443;CLOSING:ESTABLISHED;00:09:55;00:11:47;36;7536
HTTPS;TCP;Out;177.200.93.126;20724;104.17.201.204;443;ESTABLISHED:CLOSING;00:09:55;00:11:47;36;7536
HTTPS;TCP;In;192.168.180.52;54544;168.138.140.107;443;ESTABLISHED:ESTABLISHED;00:00:22;23:59:44;36;14969
HTTPS;TCP;Out;201.65.78.233;49772;168.138.140.107;443;ESTABLISHED:ESTABLISHED;00:00:22;23:59:44;36;14969
HTTPS;TCP;In;192.168.170.92;35544;142.251.132.66;443;TIME_WAIT:TIME_WAIT;00:05:18;00:00:14;36;8771
HTTPS;TCP;Out;177.200.93.126;1553;142.251.132.66;443;TIME_WAIT:TIME_WAIT;00:05:18;00:00:14;36;8771
HTTPS;TCP;In;192.168.88.35;42642;142.251.129.109;443;TIME_WAIT:TIME_WAIT;00:05:55;00:00:15;36;9326
HTTPS;TCP;Out;177.200.93.126;51350;142.251.129.109;443;TIME_WAIT:TIME_WAIT;00:05:55;00:00:15;36;9326
HTTPS;TCP;In;192.168.196.35;60310;156.146.43.158;443;FIN_WAIT_2:FIN_WAIT_2;00:03:20;00:01:11;36;11831
HTTPS;TCP;Out;177.200.93.126;17884;156.146.43.158;443;FIN_WAIT_2:FIN_WAIT_2;00:03:20;00:01:11;36;11831
HTTPS;TCP;In;192.168.88.35;36016;142.251.129.234;443;FIN_WAIT_2:FIN_WAIT_2;00:04:30;00:01:01;36;5888
HTTPS;TCP;Out;177.200.93.126;39596;142.251.129.234;443;FIN_WAIT_2:FIN_WAIT_2;00:04:30;00:01:01;36;5888
HTTPS;TCP;In;192.168.88.35;47366;2.18.164.226;443;ESTABLISHED:ESTABLISHED;00:05:28;23:55:32;36;24239
HTTPS;TCP;Out;177.200.93.126;52351;2.18.164.226;443;ESTABLISHED:ESTABLISHED;00:05:28;23:55:32;36;24239
HTTPS;TCP;In;192.168.88.35;36852;8.8.4.4;443;FIN_WAIT_2:ESTABLISHED;00:11:27;00:07:34;36;11402
HTTPS;TCP;Out;177.200.93.126;18761;8.8.4.4;443;ESTABLISHED:FIN_WAIT_2;00:11:27;00:07:34;36;11402
HTTPS;TCP;In;192.168.196.14;46578;161.117.57.135;443;FIN_WAIT_2:ESTABLISHED;00:07:58;00:07:50;36;19992
HTTPS;TCP;Out;177.200.93.126;1182;161.117.57.135;443;ESTABLISHED:FIN_WAIT_2;00:07:58;00:07:50;36;19992
HTTPS;TCP;In;192.168.180.63;50555;13.107.6.171;443;TIME_WAIT:TIME_WAIT;00:03:09;00:00:22;36;8934
HTTPS;TCP;Out;177.200.93.126;27914;13.107.6.171;443;TIME_WAIT:TIME_WAIT;00:03:09;00:00:22;36;8934
HTTPS;TCP;In;192.168.170.254;55357;177.190.194.217;443;FIN_WAIT_2:FIN_WAIT_2;00:01:14;00:00:21;36;16008
HTTPS;TCP;Out;177.200.93.126;41641;177.190.194.217;443;FIN_WAIT_2:FIN_WAIT_2;00:01:14;00:00:21;36;16008
HTTPS;TCP;In;192.168.196.35;35054;23.67.77.104;443;FIN_WAIT_2:FIN_WAIT_2;00:00:58;00:00:53;36;12873
HTTPS;TCP;Out;177.200.93.126;19683;23.67.77.104;443;FIN_WAIT_2:FIN_WAIT_2;00:00:58;00:00:53;36;12873
XMPP;TCP;In;192.168.188.189;56831;157.240.216.175;5222;FIN_WAIT_2:FIN_WAIT_2;00:03:53;00:00:30;36;3684
XMPP;TCP;Out;177.200.93.126;64119;157.240.216.175;5222;FIN_WAIT_2:FIN_WAIT_2;00:03:53;00:00:30;36;3684
HTTPS;TCP;In;192.168.88.35;48348;52.223.22.214;443;ESTABLISHED:ESTABLISHED;00:02:41;23:57:20;36;11056
HTTPS;TCP;Out;177.200.93.126;34471;52.223.22.214;443;ESTABLISHED:ESTABLISHED;00:02:41;23:57:20;36;11056
HTTPS;TCP;In;192.168.88.35;39364;23.38.153.21;443;TIME_WAIT:TIME_WAIT;00:03:47;00:00:34;36;8489
HTTPS;TCP;Out;177.200.93.126;23929;23.38.153.21;443;TIME_WAIT:TIME_WAIT;00:03:47;00:00:34;36;8489
HTTPS;TCP;In;10.100.20.14;42730;200.181.21.225;443;FIN_WAIT_2:ESTABLISHED;00:10:53;00:07:22;36;6350
HTTPS;TCP;Out;201.65.78.233;4685;200.181.21.225;443;ESTABLISHED:FIN_WAIT_2;00:10:53;00:07:22;36;6350
HTTPS;TCP;In;192.168.84.246;39082;35.201.119.36;443;CLOSING:FIN_WAIT_2;00:02:18;00:00:45;36;8496
HTTPS;TCP;Out;177.200.93.126;8938;35.201.119.36;443;FIN_WAIT_2:CLOSING;00:02:18;00:00:45;36;8496
HTTPS;TCP;In;10.100.22.25;62472;34.120.208.123;443;FIN_WAIT_2:FIN_WAIT_2;00:03:24;00:00:57;36;7770
HTTPS;TCP;Out;177.200.93.126;11421;34.120.208.123;443;FIN_WAIT_2:FIN_WAIT_2;00:03:24;00:00:57;36;7770
HTTPS;TCP;In;10.100.22.25;49468;142.250.79.225;443;FIN_WAIT_2:FIN_WAIT_2;00:03:16;00:01:06;36;10597
HTTPS;TCP;Out;177.200.93.126;16185;142.250.79.225;443;FIN_WAIT_2:FIN_WAIT_2;00:03:16;00:01:06;36;10597
HTTPS;TCP;In;192.168.170.77;40718;31.13.74.32;443;ESTABLISHED:ESTABLISHED;00:02:52;23:59:41;36;4312
HTTPS;TCP;Out;177.200.93.126;23529;31.13.74.32;443;ESTABLISHED:ESTABLISHED;00:02:52;23:59:41;36;4312
HTTPS;TCP;In;192.168.88.35;34956;52.97.78.82;443;ESTABLISHED:ESTABLISHED;00:01:08;23:58:53;36;21205
HTTPS;TCP;Out;177.200.93.126;50982;52.97.78.82;443;ESTABLISHED:ESTABLISHED;00:01:08;23:58:53;36;21205
HTTPS;TCP;In;192.168.88.35;50750;172.217.162.202;443;TIME_WAIT:TIME_WAIT;00:01:48;00:01:19;36;13016
HTTPS;TCP;Out;177.200.93.126;3850;172.217.162.202;443;TIME_WAIT:TIME_WAIT;00:01:48;00:01:19;36;13016
HTTPS;TCP;In;192.168.88.35;53172;104.22.25.87;443;ESTABLISHED:ESTABLISHED;00:02:41;23:57:20;36;11998
HTTPS;TCP;Out;177.200.93.126;11415;104.22.25.87;443;ESTABLISHED:ESTABLISHED;00:02:41;23:57:20;36;11998
HTTPS;TCP;In;192.168.88.35;58476;52.23.120.8;443;TIME_WAIT:TIME_WAIT;00:00:46;00:00:46;36;19414
HTTPS;TCP;Out;177.200.93.126;3820;52.23.120.8;443;TIME_WAIT:TIME_WAIT;00:00:46;00:00:46;36;19414
HTTPS;TCP;In;192.168.88.35;65464;17.56.138.35;443;TIME_WAIT:TIME_WAIT;00:02:44;00:00:17;36;8842
HTTPS;TCP;Out;177.200.93.126;55972;17.56.138.35;443;TIME_WAIT:TIME_WAIT;00:02:44;00:00:17;36;8842
HTTPS;TCP;In;192.168.85.178;38618;34.102.215.99;443;TIME_WAIT:TIME_WAIT;00:01:31;00:00:33;36;7999
HTTPS;TCP;Out;177.200.93.126;15723;34.102.215.99;443;TIME_WAIT:TIME_WAIT;00:01:31;00:00:33;36;7999
HTTPS;TCP;In;10.100.20.11;58918;172.217.15.202;443;ESTABLISHED:ESTABLISHED;00:02:21;23:59:49;36;10825
HTTPS;TCP;Out;201.65.78.233;32888;172.217.15.202;443;ESTABLISHED:ESTABLISHED;00:02:21;23:59:49;36;10825
HTTPS;TCP;In;10.100.20.11;33571;23.37.229.65;443;ESTABLISHED:ESTABLISHED;02:08:16;21:52:56;36;25981
HTTPS;TCP;Out;201.65.78.233;47857;23.37.229.65;443;ESTABLISHED:ESTABLISHED;02:08:16;21:52:56;36;25981
HTTPS;TCP;In;192.168.88.35;46872;8.8.8.8;443;ESTABLISHED:ESTABLISHED;00:00:25;23:59:37;36;12701
HTTPS;TCP;Out;177.200.93.126;65196;8.8.8.8;443;ESTABLISHED:ESTABLISHED;00:00:25;23:59:37;36;12701
HTTPS;TCP;In;192.168.170.254;42648;2.23.186.210;443;CLOSING:ESTABLISHED;00:18:08;00:05:32;36;12671
HTTPS;TCP;Out;177.200.93.126;49172;2.23.186.210;443;ESTABLISHED:CLOSING;00:18:08;00:05:32;36;12671
HTTPS;TCP;In;10.100.20.14;55160;189.36.162.65;443;FIN_WAIT_2:FIN_WAIT_2;00:01:35;00:00:16;36;8955
HTTPS;TCP;Out;201.65.78.233;15424;189.36.162.65;443;FIN_WAIT_2:FIN_WAIT_2;00:01:35;00:00:16;36;8955
HTTPS;TCP;In;192.168.88.35;36862;157.240.216.16;443;FIN_WAIT_2:ESTABLISHED;00:09:33;00:08:33;36;9663
HTTPS;TCP;Out;177.200.93.126;3547;157.240.216.16;443;ESTABLISHED:FIN_WAIT_2;00:09:33;00:08:33;36;9663
HTTPS;TCP;In;192.168.88.35;56216;2.18.164.235;443;FIN_WAIT_2:FIN_WAIT_2;00:01:37;00:00:14;36;9118
HTTPS;TCP;Out;177.200.93.126;59293;2.18.164.235;443;FIN_WAIT_2:FIN_WAIT_2;00:01:37;00:00:14;36;9118
HTTP;TCP;In;192.168.180.15;59770;192.168.176.24;3128;FIN_WAIT_2:FIN_WAIT_2;00:01:28;00:00:02;36;12087
HTTPS;TCP;In;192.168.170.254;55346;177.190.194.217;443;FIN_WAIT_2:FIN_WAIT_2;00:01:24;00:00:08;36;13610
HTTPS;TCP;Out;177.200.93.126;17519;177.190.194.217;443;FIN_WAIT_2:FIN_WAIT_2;00:01:24;00:00:08;36;13610
HTTPS;TCP;In;192.168.88.35;48174;142.251.129.238;443;ESTABLISHED:ESTABLISHED;20:02:58;03:59:21;36;18352
HTTPS;TCP;Out;177.200.93.126;64120;142.251.129.238;443;ESTABLISHED:ESTABLISHED;20:02:58;03:59:21;36;18352
HTTPS;TCP;In;192.168.170.77;46673;157.240.216.16;443;CLOSING:ESTABLISHED;00:09:00;00:10:10;36;9849
HTTPS;TCP;Out;177.200.93.126;36546;157.240.216.16;443;ESTABLISHED:CLOSING;00:09:00;00:10:10;36;9849
HTTPS;UDP;In;192.168.88.35;53332;142.251.129.130;443;MULTIPLE:MULTIPLE;00:01:04;00:00:04;36;13584
HTTPS;UDP;Out;177.200.93.126;23536;142.251.129.130;443;MULTIPLE:MULTIPLE;00:01:04;00:00:04;36;13584
HTTPS;TCP;In;192.168.88.35;3087;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:01:10;00:00:21;36;13541
HTTPS;TCP;Out;177.200.93.126;29649;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:01:10;00:00:21;36;13541
HTTPS;TCP;In;192.168.91.216;46628;8.8.8.8;443;ESTABLISHED:ESTABLISHED;00:01:01;23:59:22;36;10530
HTTPS;TCP;Out;177.200.93.126;16610;8.8.8.8;443;ESTABLISHED:ESTABLISHED;00:01:01;23:59:22;36;10530
HTTPS;TCP;In;192.168.88.35;54480;52.218.108.160;443;TIME_WAIT:TIME_WAIT;00:00:59;00:00:33;36;8594
HTTPS;TCP;Out;177.200.93.126;39324;52.218.108.160;443;TIME_WAIT:TIME_WAIT;00:00:59;00:00:33;36;8594
HTTPS;TCP;In;192.168.88.35;51700;157.240.226.1;443;TIME_WAIT:TIME_WAIT;00:00:59;00:00:32;36;12550
HTTPS;TCP;Out;177.200.93.126;5272;157.240.226.1;443;TIME_WAIT:TIME_WAIT;00:00:59;00:00:32;36;12550
HTTPS;TCP;In;192.168.88.35;59774;142.250.79.202;443;FIN_WAIT_2:FIN_WAIT_2;00:05:21;00:00:10;36;6422
HTTPS;TCP;Out;177.200.93.126;18857;142.250.79.202;443;FIN_WAIT_2:FIN_WAIT_2;00:05:21;00:00:10;36;6422
HTTPS;TCP;In;10.100.20.14;13917;23.52.116.32;443;TIME_WAIT:TIME_WAIT;00:00:18;00:01:13;36;12137
HTTPS;TCP;Out;201.65.78.233;10363;23.52.116.32;443;TIME_WAIT:TIME_WAIT;00:00:18;00:01:13;36;12137
HTTPS;TCP;In;192.168.88.35;47084;23.54.23.106;443;TIME_WAIT:TIME_WAIT;00:01:01;00:00:40;36;13575
HTTPS;TCP;Out;177.200.93.126;18319;23.54.23.106;443;TIME_WAIT:TIME_WAIT;00:01:01;00:00:40;36;13575
HTTPS;TCP;In;192.168.195.102;38222;108.139.180.190;443;FIN_WAIT_2:FIN_WAIT_2;00:00:47;00:00:47;36;24052
HTTPS;TCP;Out;177.200.93.126;62300;108.139.180.190;443;FIN_WAIT_2:FIN_WAIT_2;00:00:47;00:00:47;36;24052
HTTPS;TCP;In;192.168.88.35;46832;8.8.8.8;443;TIME_WAIT:TIME_WAIT;00:04:56;00:01:04;36;10571
HTTPS;TCP;Out;177.200.93.126;37147;8.8.8.8;443;TIME_WAIT:TIME_WAIT;00:04:56;00:01:04;36;10571
HTTP;TCP;In;192.168.180.114;62820;192.168.176.24;3128;TIME_WAIT:TIME_WAIT;00:00:45;00:00:47;36;11277
HTTPS;TCP;In;192.168.76.29;58158;157.240.216.34;443;CLOSING:ESTABLISHED;00:49:03;00:00:47;36;4231
HTTPS;TCP;Out;177.200.93.126;45615;157.240.216.34;443;ESTABLISHED:CLOSING;00:49:03;00:00:47;36;4231
HTTPS;UDP;In;192.168.88.35;52338;157.240.12.52;443;MULTIPLE:MULTIPLE;00:00:43;00:00:20;36;21349
HTTPS;UDP;Out;177.200.93.126;6183;157.240.12.52;443;MULTIPLE:MULTIPLE;00:00:43;00:00:20;36;21349
HTTPS;TCP;In;192.168.88.35;39940;65.8.210.44;443;FIN_WAIT_2:ESTABLISHED;00:08:33;00:10:29;36;14001
HTTPS;TCP;Out;177.200.93.126;3302;65.8.210.44;443;ESTABLISHED:FIN_WAIT_2;00:08:33;00:10:29;36;14001
HTTPS;TCP;In;192.168.180.78;63009;177.190.194.217;443;FIN_WAIT_2:FIN_WAIT_2;00:00:01;00:01:30;36;12725
HTTPS;TCP;Out;177.200.93.126;6127;177.190.194.217;443;FIN_WAIT_2:FIN_WAIT_2;00:00:01;00:01:30;36;12725
HTTPS;TCP;In;192.168.196.84;35280;8.8.8.8;443;ESTABLISHED:ESTABLISHED;06:25:18;17:36:53;36;20628
HTTPS;TCP;Out;177.200.93.126;34436;8.8.8.8;443;ESTABLISHED:ESTABLISHED;06:25:18;17:36:53;36;20628
XMPP;TCP;In;192.168.193.49;51642;157.240.216.61;5222;FIN_WAIT_2:FIN_WAIT_2;00:00:29;00:01:03;36;4584
XMPP;TCP;Out;177.200.93.126;11516;157.240.216.61;5222;FIN_WAIT_2:FIN_WAIT_2;00:00:29;00:01:03;36;4584
HTTPS;TCP;In;192.168.188.189;52097;23.52.117.201;443;TIME_WAIT:TIME_WAIT;00:00:32;00:00:58;36;9365
HTTPS;TCP;Out;177.200.93.126;18119;23.52.117.201;443;TIME_WAIT:TIME_WAIT;00:00:32;00:00:58;36;9365
HTTPS;TCP;In;192.168.88.35;46764;151.101.94.73;443;ESTABLISHED:ESTABLISHED;00:00:30;23:59:47;36;9971
HTTPS;TCP;Out;177.200.93.126;42711;151.101.94.73;443;ESTABLISHED:ESTABLISHED;00:00:30;23:59:47;36;9971
HTTPS;TCP;In;192.168.196.84;53364;142.250.219.202;443;FIN_WAIT_2:ESTABLISHED;00:14:55;00:04:08;36;12001
HTTPS;TCP;Out;177.200.93.126;27745;142.250.219.202;443;ESTABLISHED:FIN_WAIT_2;00:14:55;00:04:08;36;12001
HTTPS;TCP;In;10.100.20.14;19111;18.228.169.243;443;ESTABLISHED:ESTABLISHED;00:00:27;23:59:33;36;14209
HTTPS;TCP;Out;201.65.78.233;34187;18.228.169.243;443;ESTABLISHED:ESTABLISHED;00:00:27;23:59:33;36;14209
HTTPS;TCP;In;192.168.88.35;39366;23.38.153.21;443;TIME_WAIT:TIME_WAIT;00:03:47;00:00:34;36;8213
HTTPS;TCP;Out;177.200.93.126;24136;23.38.153.21;443;TIME_WAIT:TIME_WAIT;00:03:47;00:00:34;36;8213
HTTPS;TCP;In;192.168.88.35;41712;142.250.218.74;443;ESTABLISHED:ESTABLISHED;00:03:15;23:56:46;36;11042
HTTPS;TCP;Out;177.200.93.126;23826;142.250.218.74;443;ESTABLISHED:ESTABLISHED;00:03:15;23:56:46;36;11042
HTTPS;TCP;In;192.168.88.35;44124;35.190.121.14;443;ESTABLISHED:ESTABLISHED;00:00:24;23:59:58;36;9125
HTTPS;TCP;Out;177.200.93.126;48770;35.190.121.14;443;ESTABLISHED:ESTABLISHED;00:00:24;23:59:58;36;9125
HTTPS;TCP;In;192.168.88.35;44738;35.201.119.36;443;ESTABLISHED:ESTABLISHED;00:03:09;23:56:52;36;11288
HTTPS;TCP;Out;177.200.93.126;51555;35.201.119.36;443;ESTABLISHED:ESTABLISHED;00:03:09;23:56:52;36;11288
HTTPS;TCP;In;192.168.88.35;40694;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:00:12;23:59:48;36;6193
HTTPS;TCP;Out;177.200.93.126;51953;157.240.216.9;443;ESTABLISHED:ESTABLISHED;00:00:12;23:59:48;36;6193
HTTPS;TCP;In;192.168.180.101;57002;131.253.33.200;443;ESTABLISHED:ESTABLISHED;00:00:17;23:59:44;36;18301
HTTPS;TCP;Out;177.200.93.126;55021;131.253.33.200;443;ESTABLISHED:ESTABLISHED;00:00:17;23:59:44;36;18301
HTTPS;UDP;In;192.168.88.35;44719;157.240.216.63;443;MULTIPLE:MULTIPLE;00:00:10;00:00:56;36;12707
HTTPS;UDP;Out;177.200.93.126;18610;157.240.216.63;443;MULTIPLE:MULTIPLE;00:00:10;00:00:56;36;12707
HTTPS;TCP;In;192.168.88.35;52618;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:00:05;00:01:27;36;13168
HTTPS;TCP;Out;177.200.93.126;50608;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:00:05;00:01:27;36;13168
HTTPS;TCP;In;192.168.84.246;47208;8.8.8.8;443;CLOSING:FIN_WAIT_2;00:02:13;00:00:45;36;11471
HTTPS;TCP;Out;177.200.93.126;30923;8.8.8.8;443;FIN_WAIT_2:CLOSING;00:02:13;00:00:45;36;11471
HTTPS;TCP;In;192.168.88.35;49452;107.21.249.22;443;ESTABLISHED:ESTABLISHED;06:45:45;17:16:21;36;9145
HTTPS;TCP;Out;177.200.93.126;37770;107.21.249.22;443;ESTABLISHED:ESTABLISHED;06:45:45;17:16:21;36;9145
HTTPS;TCP;In;192.168.170.254;60996;143.92.75.65;443;FIN_WAIT_2:FIN_WAIT_2;00:01:41;00:00:00;36;16403
HTTPS;TCP;Out;177.200.93.126;34794;143.92.75.65;443;FIN_WAIT_2:FIN_WAIT_2;00:01:41;00:00:00;36;16403
HTTPS;TCP;In;192.168.188.189;38562;186.192.81.117;443;FIN_WAIT_2:FIN_WAIT_2;00:01:39;00:00:00;36;20088
HTTPS;TCP;Out;177.200.93.126;1855;186.192.81.117;443;FIN_WAIT_2:FIN_WAIT_2;00:01:39;00:00:00;36;20088
HTTPS;TCP;In;192.168.170.254;57480;54.70.235.117;443;FIN_WAIT_2:FIN_WAIT_2;00:01:36;00:00:14;36;15876
HTTPS;TCP;Out;177.200.93.126;5537;54.70.235.117;443;FIN_WAIT_2:FIN_WAIT_2;00:01:36;00:00:14;36;15876
HTTPS;TCP;In;192.168.170.14;64027;35.244.208.123;443;TIME_WAIT:TIME_WAIT;00:01:29;00:00:12;36;16354
HTTPS;TCP;Out;177.200.93.126;37847;35.244.208.123;443;TIME_WAIT:TIME_WAIT;00:01:29;00:00:12;36;16354
HTTPS;TCP;In;192.168.88.35;40712;8.43.72.43;443;ESTABLISHED:ESTABLISHED;00:01:24;23:59:24;36;16359
HTTPS;TCP;Out;177.200.93.126;12432;8.43.72.43;443;ESTABLISHED:ESTABLISHED;00:01:24;23:59:24;36;16359
HTTPS;TCP;In;192.168.88.35;42566;3.221.88.208;443;FIN_WAIT_2:FIN_WAIT_2;00:01:20;00:00:28;36;8803
HTTPS;TCP;Out;177.200.93.126;39062;3.221.88.208;443;FIN_WAIT_2:FIN_WAIT_2;00:01:20;00:00:28;36;8803
HTTPS;TCP;In;192.168.88.35;44832;52.218.88.208;443;TIME_WAIT:TIME_WAIT;00:01:18;00:00:14;36;8594
HTTPS;TCP;Out;177.200.93.126;63276;52.218.88.208;443;TIME_WAIT:TIME_WAIT;00:01:18;00:00:14;36;8594
HTTPS;TCP;In;192.168.88.35;55770;18.67.0.39;443;FIN_WAIT_2:FIN_WAIT_2;00:01:16;00:00:16;36;12032
HTTPS;TCP;Out;177.200.93.126;49681;18.67.0.39;443;FIN_WAIT_2:FIN_WAIT_2;00:01:16;00:00:16;36;12032
HTTPS;TCP;In;192.168.180.14;51035;201.73.23.160;443;FIN_WAIT_2:FIN_WAIT_2;00:01:14;00:00:46;36;10891
HTTPS;TCP;Out;177.200.93.126;64257;201.73.23.160;443;FIN_WAIT_2:FIN_WAIT_2;00:01:14;00:00:46;36;10891
HTTPS;TCP;In;192.168.88.35;52320;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:01:10;00:00:22;36;12627
HTTPS;TCP;Out;177.200.93.126;20936;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:01:10;00:00:22;36;12627
HTTPS;TCP;In;192.168.88.35;3382;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:01:10;00:00:22;36;12664
HTTPS;TCP;Out;177.200.93.126;60464;104.89.245.67;443;TIME_WAIT:TIME_WAIT;00:01:10;00:00:22;36;12664
HTTPS;TCP;In;192.168.88.35;53264;2.18.164.232;443;CLOSING:ESTABLISHED;00:04:37;00:14:01;36;10872
HTTPS;TCP;Out;177.200.93.126;51718;2.18.164.232;443;ESTABLISHED:CLOSING;00:04:37;00:14:01;36;10872
HTTPS;TCP;In;192.168.88.35;59342;2.23.188.197;443;TIME_WAIT:TIME_WAIT;00:00:50;00:01:03;36;5218
HTTPS;TCP;Out;177.200.93.126;13622;2.23.188.197;443;TIME_WAIT:TIME_WAIT;00:00:50;00:01:03;36;5218
HTTPS;TCP;In;192.168.91.216;59846;142.251.129.174;443;FIN_WAIT_2:FIN_WAIT_2;00:00:48;00:01:20;36;11407
HTTPS;TCP;Out;177.200.93.126;14531;142.251.129.174;443;FIN_WAIT_2:FIN_WAIT_2;00:00:48;00:01:20;36;11407
HTTPS;TCP;In;192.168.88.35;62641;192.229.210.42;443;TIME_WAIT:TIME_WAIT;00:00:38;00:01:13;36;9828
HTTPS;TCP;Out;177.200.93.126;44225;192.229.210.42;443;TIME_WAIT:TIME_WAIT;00:00:38;00:01:13;36;9828
HTTPS;TCP;In;10.100.20.14;14702;23.52.117.201;443;TIME_WAIT:TIME_WAIT;00:00:31;00:01:00;36;9353
HTTPS;TCP;Out;201.65.78.233;40324;23.52.117.201;443;TIME_WAIT:TIME_WAIT;00:00:31;00:01:00;36;9353
HTTPS;TCP;In;192.168.88.35;45574;157.240.216.35;443;ESTABLISHED:ESTABLISHED;00:00:12;23:59:54;36;10090
HTTPS;TCP;Out;177.200.93.126;8355;157.240.216.35;443;ESTABLISHED:ESTABLISHED;00:00:12;23:59:54;36;10090
HTTPS;TCP;In;192.168.88.35;60538;142.250.219.202;443;ESTABLISHED:ESTABLISHED;04:25:58;19:36:27;36;14911
HTTPS;TCP;Out;177.200.93.126;29150;142.250.219.202;443;ESTABLISHED:ESTABLISHED;04:25:58;19:36:27;36;14911
HTTPS;TCP;In;192.168.89.62;44950;200.152.162.137;443;TIME_WAIT:TIME_WAIT;00:02:43;00:00:30;36;8268
HTTPS;TCP;Out;177.200.93.126;26635;200.152.162.137;443;TIME_WAIT:TIME_WAIT;00:02:43;00:00:30;36;8268
HTTPS;TCP;In;10.100.20.14;52139;23.67.77.89;443;TIME_WAIT:TIME_WAIT;00:00:25;00:01:25;36;10951
